"Date","FTSE","Yield","Inflation","GDP","RF_rate"
"2004-05-31",-0.0108773242123902,-0.0166661838481113,0.31011573689103,0.0297344053933182,-0.018016239455119
"2004-06-30",0.0096841940064187,-0.0199358358292168,0.291172153205506,0.0294227816446717,-0.0218549700012888
"2004-07-31",0.0242357295557809,-0.0194193608497029,0.271597116730465,0.0291007704377371,-0.0224111661448252
"2004-08-31",0.0120371983692372,-0.0291426127525872,0.252022080255424,0.0287787592308025,-0.0373230978659685
"2004-09-30",0.0167622603411623,-0.0169257701561998,0.233078496569901,0.0284671354821561,-0.0137608286254599
"2004-10-31",0.0231407455469703,-0.0338431403017147,0.21350346009486,0.0281451242752214,-0.0302617634246659
"2004-11-30",0.00837834005584774,0.00104728812537484,0.194559876409336,0.027833500526575,0.00113216826193316
"2004-12-31",0.0231554290319262,0.00993061065135513,0.174984839934295,0.0275114893196404,0.0277541598468167
"2005-01-31",-0.0137781959482899,0.0431519898363055,0.156667739336693,0.027214612640589,0.0379897239680537
"2005-02-28",-0.0189753510953771,-0.0340962527282611,0.140161134715814,0.0269472227012101,-0.0397592108587758
"2005-03-31",0.0315526623774375,-0.0449892159482954,0.121885965314126,0.0266511838397548,-0.0511254641514742
"2005-04-30",0.0297345421975386,-0.030970694383896,0.104200317506041,0.0263646946189916,-0.0378548798929499
"2005-05-31",0.0324418283575582,0.00271386672450818,0.0859251481043533,0.0260686557575364,-0.00814329730419352
"2005-06-30",0.00375268490160102,0.00546161649829237,0.0682395002962684,0.0257821665367732,0.0158533760027639
"2005-07-31",0.0325699550940752,-0.0256729129033818,0.0499643308945806,0.0254861276753179,-0.0202258327936976
"2005-08-31",-0.0276783234223967,0.0301888492449344,0.0316891614928929,0.0251900888138626,0.0314160330941387
"2005-09-30",0.0180724578582367,-0.00681020136605186,0.014003513684808,0.0249035995930995,0.0123073079565522
"2005-10-31",0.034925176432005,-0.0216570258558156,-0.00427165571687974,0.0246075607316442,-0.013098469044705
"2005-11-30",0.0252234582499316,-0.0341676181419883,-0.0219573035249646,0.024321071510881,-0.0187035794448569
"2005-12-31",0.00602985536443459,0.01748838775192,-0.0402324729266524,0.0240250326494258,0.0131184053372358
"2006-01-31",0.0286749160541481,0.0379545624975905,-0.00645627734257928,0.021810241750483,0.0317498727187113
"2006-02-28",0.0104633172212686,0.0450408313152314,0.0256183920232516,0.0197520165761157,0.031358646468823
"2006-03-31",-0.0490101975073748,0.0291439797325695,0.06112963310685,0.0174732672759233,0.0406860704724707
"2006-04-30",0.0166359067413332,0.00421267835211639,0.0954953502845259,0.0152680260176727,0.00340814177805827
"2006-05-31",0.0162287365081503,-0.00165634142103685,0.131006591368124,0.0129892767174803,-0.00197567944810188
"2006-06-30",-0.003088756517875,-0.000579980825649589,0.1653723085458,0.0107840354592296,0.0100944347594342
"2006-07-31",0.00880052728245298,-0.021316349915998,0.200883549629399,0.00850528615903725,-0.00575362934532004
"2006-08-31",0.0272582882462318,0.01265413431258,0.236394790712997,0.00622653685884489,0.0199589251170467
"2006-09-30",-0.011819598194718,-0.0143765385448697,0.270760507890673,0.00402129560059421,-0.00130071518339514
"2006-10-31",0.0266927114404816,0.0151965747942588,0.306271748974271,0.00174254630040185,0.0157983970661109
"2006-11-30",-0.00182025610706136,0.051468601789489,0.340637466151947,-0.000462694957848828,0.0577623693365088
"2006-12-31",-0.00503442523510681,0.00697157489752048,0.376148707235546,-0.00274144425804119,0.00929669732395032
"2007-01-31",0.0210062969122247,-0.0150846892813457,0.300287928203641,-0.00615127731367061,-0.0202063141085208
"2007-02-28",0.0221281423735344,0.0433408941128638,0.228415378795003,-0.00926518065977916,0.0214562207364976
"2007-03-31",0.02622940949925,0.0208247684273647,0.148842199092582,-0.0127127165072565,0.026115985710684
"2007-04-30",-0.00110864727254228,0.0530068283478973,0.0718358961547558,-0.0160490415209442,0.0479526928890181
"2007-05-31",-0.0370551357453656,-0.00248483931473718,-0.00773728354766512,-0.0194965773684215,-0.0069855347602955
"2007-06-30",-0.00994587210034089,-0.047489220008372,-0.0847435864854917,-0.0228329023821093,-0.0532276568607664
"2007-07-31",0.0244926413332997,-0.0315609249903882,-0.164316766187913,-0.0262804382295866,-0.0463535623365645
"2007-08-31",0.0382243291417058,-0.00784626069457297,-0.243889945890333,-0.0297279740770639,-0.0148874294638428
"2007-09-30",-0.0412093761303927,-0.0464222981097016,-0.32089624882816,-0.0330642990907516,-0.0620788880480941
"2007-10-31",0.00224575523562502,-0.00823945930155099,-0.400469428530581,-0.0365118349382289,-0.0207270359263123
"2007-11-30",-0.0903795086222836,-0.0425821652357473,-0.477475731468408,-0.0398481599519167,-0.0633093644077634
"2007-12-31",-0.00227985202742456,0.0263812554954278,-0.557048911170829,-0.043295695799394,-0.0065714935497261
"2008-01-31",-0.030413910464136,-0.0371546406611092,-0.495455186357584,-0.038266321994895,-0.0675583768529208
"2008-02-29",0.0620313231137725,0.0407627281576797,-0.433433271499007,-0.0332970901778827,0.0513166292091848
"2008-03-31",-0.00327966056139851,0.0472211099628406,-0.367133983201907,-0.0279851527183179,0.0929948304077357
"2008-04-30",-0.0709994421321356,0.0672075815357027,-0.302973381624068,-0.0228445680800293,0.112618469140974
"2008-05-31",-0.0398927999452603,-0.02816605498443,-0.236674093326968,-0.0175326306204645,-0.0535134352990632
"2008-06-30",0.0380321312334076,-0.0648863354696675,-0.172513491749129,-0.0123920459821759,-0.0752673333776103
"2008-07-31",-0.133722345316588,-0.0347357445974897,-0.106214203452029,-0.00708010852261103,-0.0391317968582393
"2008-08-31",-0.114159116631035,0.000774807902437183,-0.0399149151549291,-0.00176817106304618,-0.0766695131636534
"2008-09-30",-0.0237016809741379,-0.0703774731351699,0.0242456864229097,0.00337241357524239,-0.202403701112338
"2008-10-31",0.0317804343185694,-0.158219998885742,0.0905449747200097,0.00868435103480724,-0.165148580366614
