Date,Log-return_x,Log-return_y,Log-return_x,Log-return_y
1961-11-30,,,0.044249450533200035,
1961-12-31,,,0.04735153642459087,
1962-01-31,,,0.04802591407950965,
1962-02-28,,,0.04856193708973606,
1962-03-31,,,0.04915539113677243,
1962-04-30,,,0.04972970150487216,
1962-05-31,,,0.05032315555190854,
1962-06-30,,,0.05089746592000826,
1962-07-31,,,0.05149091996704464,
1962-08-31,,,0.05208437401408102,
1962-09-30,,,0.05265868438218074,
1962-10-31,,,0.053252138429217125,
1962-11-30,,,0.05382644879731684,
1962-12-31,,,0.054419902844353225,
1963-01-31,,,0.05169717310548536,
1963-02-28,,,0.04913809124886781,
1963-03-31,,,0.046304822050469804,
1963-04-30,,,0.04356294863266528,
1963-05-31,,,0.04072967943426727,
1963-06-30,,,0.037987806016462754,
1963-07-31,,,0.03515453681806475,
1963-08-31,,,0.03232126761966674,
1963-09-30,,,0.02957939420186222,
1963-10-31,,,0.026746125003464218,
1963-11-30,,,0.024004251585659695,
1963-12-31,,,0.021170982387261686,
1964-01-31,,,0.020626581254160958,
1964-02-29,,,0.020188676080070616,
1964-03-31,,,0.019720570549146457,
1964-04-30,,,0.019267565196639205,
1964-05-31,,,0.018799459665715043,
1964-06-30,,,0.018346454313207795,
1964-07-31,,,0.017878348782283632,
1964-08-31,,,0.017410243251359474,
1964-09-30,,,0.016957237898852222,
1964-10-31,,,0.016489132367928063,
1964-11-30,,,0.01603612701542081,
1964-12-31,,,0.015568021484496652,
1965-01-31,,,0.016524938006256436,
1965-02-28,,,0.017432153593088015,
1965-03-31,,,0.018436570849937262,
1965-04-30,,,0.019408587550113952,
1965-05-31,,,0.020413004806963203,
1965-06-30,,,0.021385021507139893,
1965-07-31,,,0.02238943876398914,
1965-08-31,,,0.02339385602083839,
1965-09-30,,,0.02436587272101508,
1965-10-31,,,0.02537028997786433,
1965-11-30,,,0.026342306678041022,
1965-12-31,,,0.02734672393489027,
1966-01-31,,,0.02950811967458793,
1966-02-28,,,0.03149518184541136,
1966-03-31,,,0.0336951435345373,
1966-04-30,,,0.035824138717562404,
1966-05-31,,,0.03802410040668835,
1966-06-30,,,0.04015309558971345,
1966-07-31,,,0.042353057278839396,
1966-08-31,,,0.04455301896796533,
1966-09-30,,,0.046682014150990436,
1966-10-31,,,0.04888197584011638,
1966-11-30,,,0.051010971023141484,
1966-12-31,,,0.05321093271226743,
1967-01-31,,,0.05048112072647159,
1967-02-28,,,0.047867060800701355,
1967-03-31,,,0.044972923025741456,
1967-04-30,,,0.04217214453384478,
1967-05-31,,,0.03927800675888488,
1967-06-30,,,0.03647722826698821,
1967-07-31,,,0.0335830904920283,
1967-08-31,,,0.03068895271706841,
1967-09-30,,,0.027888174225171734,
1967-10-31,,,0.024994036450211834,
1967-11-30,,,0.022193257958315157,
1967-12-31,,,0.019299120183355258,
1968-01-31,,,0.019822131832439225,
1968-02-29,,,0.020417957066848177,
1968-03-31,,,0.021054873696733607,
1968-04-30,,,0.0216712446288808,
1968-05-31,,,0.02230816125876623,
1968-06-30,,,0.02292453219091342,
1968-07-31,,,0.02356144882079885,
1968-08-31,,,0.024198365450684284,
1968-09-30,,,0.024814736382831475,
1968-10-31,,,0.025451653012716905,
1968-11-30,,,0.0260680239448641,
1968-12-31,,,0.02670494057474953,
1969-01-31,,,0.027360131603048864,
1969-02-28,,,0.027952467244905882,
1969-03-31,,,0.028608267419819013,
1969-04-30,,,0.029242912750380108,
1969-05-31,,,0.02989871292529324,
1969-06-30,,,0.03053335825585433,
1969-07-31,,,0.03118915843076746,
1969-08-31,,,0.031844958605680596,
1969-09-30,,,0.032479603936241684,
1969-10-31,,,0.033135404111154815,
1969-11-30,,,0.03377004944171591,
1969-12-31,,,0.03442584961662904,
1970-01-31,,,0.03509318745724445,
1970-02-28,,,0.03569629158709026,
1970-03-31,,,0.03636401401656242,
1970-04-30,,,0.03701019701282579,
1970-05-31,,,0.037677919442297945,
1970-06-30,,,0.03832410243856132,
1970-07-31,,,0.038991824868033466,
1970-08-31,,,0.03965954729750562,
1970-09-30,,,0.04030573029376899,
1970-10-31,,,0.04097345272324115,
1970-11-30,,,0.04161963571950452,
1970-12-31,,,0.042287358148976675,
1971-01-31,,,0.04402586789842167,
1971-02-28,,,0.04562837352690881,
1971-03-31,,,0.04740257618701957,
1971-04-30,,,0.049119546503255784,
1971-05-31,,,0.050893749163366545,
1971-06-30,,,0.05261071947960276,
1971-07-31,,,0.05438492213971352,
1971-08-31,,,0.05615912479982428,
1971-09-30,,,0.0578760951160605,
1971-10-31,,,0.05965029777617126,
1971-11-30,,,0.06136726809240747,
1971-12-31,,,0.06314147075251823,
1972-01-31,,,0.055956361729714785,
1972-02-29,,,0.04895543174192605,
1972-03-31,,,0.041471678996358785,
1972-04-30,,,0.03422933762968079,
1972-05-31,,,0.026745584884113528,
1972-06-30,,,0.01950324351743553,
1972-07-31,,,0.012019490771868264,
1972-08-31,,,0.0045357380263010075,
1972-09-30,,,-0.0027066033403769924,
1972-10-31,,,-0.01019035608594425,
1972-11-30,,,-0.017432697452622256,
1972-12-31,,,-0.024916450198189513,
1973-01-31,,,-0.024310324124628933,
1973-02-28,,,-0.023519289169009076,
1973-03-31,,,-0.02264350046814424,
1973-04-30,,,-0.021795963015694392,
1973-05-31,,,-0.02092017431482955,
1973-06-30,,,-0.020072636862379707,
1973-07-31,,,-0.01919684816151487,
1973-08-31,,,-0.01832105946065003,
1973-09-30,,,-0.017473522008200185,
1973-10-31,,,-0.016597733307335345,
1973-11-30,,,-0.015750195854885497,
1973-12-31,,,-0.01487440715402066,
1974-01-31,,,-0.01126807019902013,
1974-02-28,,,-0.007928523539540298,
1974-03-31,,,-0.0042311683094019125,
1974-04-30,,,-0.0006530826028163777,
1974-05-31,,,0.0030442726273220092,
1974-06-30,,,0.006622358333907541,
1974-07-31,,,0.010319713564045927,
1974-08-31,,,0.014017068794184314,
1974-09-30,,,0.017595154500769844,
1974-10-31,,,0.02129250973090823,
1974-11-30,,,0.024870595437493766,
1974-12-31,,,0.028567950667632153,
1975-01-31,,,0.02832501063311881,
1975-02-28,,,0.027986948378923692,
1975-03-31,,,0.027612665168921958,
1975-04-30,,,0.02725045561085576,
1975-05-31,,,0.026876172400854027,
1975-06-30,,,0.02651396284278783,
1975-07-31,,,0.026139679632786097,
1975-08-31,,,0.025765396422784363,
1975-09-30,,,0.025403186864718166,
1975-10-31,,,0.025028903654716432,
1975-11-30,,,0.024666694096650236,
1975-12-31,,,0.024292410886648498,
1976-01-31,,,0.025665787491322655,
1976-02-29,,,0.02700505607271203,
1976-03-31,,,0.02843668800454205,
1976-04-30,,,0.029822138261151748,
1976-05-31,,,0.03125377019298177,
1976-06-30,,,0.032639220449591465,
1976-07-31,,,0.03407085238142148,
1976-08-31,,,0.0355024843132515,
1976-09-30,,,0.0368879345698612,
1976-10-31,,,0.038319566501691216,
1976-11-30,,,0.03970501675830092,
1976-12-31,,,0.041136648690130936,
1977-01-31,,,0.04082296714873243,
1977-02-28,,,0.04048709481322152,
1977-03-31,,,0.04011523615604873,
1977-04-30,,,0.03975537293942989,
1977-05-31,,,0.0393835142822571,
1977-06-30,,,0.03902365106563827,
1977-07-31,,,0.038651792408465474,
1977-08-31,,,0.03827993375129268,
1977-09-30,,,0.037920070534673854,
1977-10-31,,,0.037548211877501056,
1977-11-30,,,0.03718834866088223,
1977-12-31,,,0.036816490003709436,
1978-01-31,,,0.03209265900840542,
1978-02-28,,,0.027694945823972028,
1978-03-31,,,0.022826049084063632,
1978-04-30,,,0.018114213529313576,
1978-05-31,,,0.01324531678940518,
1978-06-30,,,0.008533481234655124,
1978-07-31,,,0.003664584494746728,
1978-08-31,,,-0.0012043122451616678,
1978-09-30,,,-0.005916147799911724,
1978-10-31,,,-0.01078504453982012,
1978-11-30,,,-0.015496880094570176,
1978-12-31,,,-0.02036577683447857,
1979-01-31,,,-0.01948605374060867,
1979-02-28,,,-0.018518388413515656,
1979-03-31,,,-0.017447044658519817,
1979-04-30,,,-0.016410260379491587,
1979-05-31,,,-0.01533891662449575,
1979-06-30,,,-0.014302132345467518,
1979-07-31,,,-0.013230788590471682,
1979-08-31,,,-0.012159444835475843,
1979-09-30,,,-0.011122660556447613,
1979-10-31,,,-0.010051316801451774,
1979-11-30,,,-0.009014532522423544,
1979-12-31,,,-0.007943188767427707,
1980-01-31,,,-0.005641320328213184,
1980-02-29,,,-0.003449588330407832,
1980-03-31,,,-0.0011067024017193533,
1980-04-30,,,0.001160606561527562,
1980-05-31,,,0.0035034924902160418,
1980-06-30,,,0.005770801453462957,
1980-07-31,,,0.008113687382151437,
1980-08-31,,,0.010456573310839917,
1980-09-30,,,0.012723882274086832,
1980-10-31,,,0.015066768202775312,
1980-11-30,,,0.017334077166022227,
1980-12-31,,,0.019676963094710707,
1981-01-31,,,0.021527811437218068,
1981-02-28,,,0.02318473138914615,
1981-03-31,,,0.02501917847878081,
1981-04-30,,,0.026794449855846614,
1981-05-31,,,0.028628896945481274,
1981-06-30,,,0.030404168322547075,
1981-07-31,,,0.03223861541218174,
1981-08-31,,,0.034073062501816395,
1981-09-30,,,0.0358483338788822,
1981-10-31,,,0.03768278096851686,
1981-11-30,,,0.03945805234558267,
1981-12-31,,,0.041292499435217324,
1982-01-31,,,0.03979708039123521,
1982-02-28,,,0.03834612528512096,
1982-03-31,,,0.03673971070335162,
1982-04-30,,,0.03518511594680065,
1982-05-31,,,0.0335787013650313,
1982-06-30,,,0.032024106608480325,
1982-07-31,,,0.030417692026710984,
1982-08-31,,,0.028811277444941642,
1982-09-30,,,0.027256682688390668,
1982-10-31,,,0.025650268106621327,
1982-11-30,,,0.02409567335007035,
1982-12-31,,,0.022489258768301008,
1983-01-31,,,0.023933306551633282,
1983-02-28,,,0.02532944965294721,
1983-03-31,,,0.026875179515116206,
1983-04-30,,,0.028371047123666848,
1983-05-31,,,0.029916776985835843,
1983-06-30,,,0.03141264459438648,
1983-07-31,,,0.03295837445655548,
1983-08-31,,,0.03450410431872447,
1983-09-30,,,0.03599997192727511,
1983-10-31,,,0.03754570178944411,
1983-11-30,,,0.039041569397994746,
1983-12-31,,,0.040587299260163745,
1984-01-31,,,0.039848652813558386,
1984-02-29,,,0.039086427736675464,
1984-03-31,,,0.03827163541311096,
1984-04-30,,,0.03748312671288725,
1984-05-31,,,0.036668334389322745,
1984-06-30,,,0.03587982568909903,
1984-07-31,,,0.03506503336553453,
1984-08-31,,,0.03425024104197003,
1984-09-30,,,0.03346173234174632,
1984-10-31,,,0.032646940018181816,
1984-11-30,,,0.031858431317958104,
1984-12-31,,,0.0310436389943936,
1985-01-31,-0.03519449435891113,,0.03278498791002662,
1985-02-28,-0.05641588635176743,,0.03443477827973551,
1985-03-31,-0.021007652668559397,,0.036261331903341784,
1985-04-30,-0.0006600875765393234,,0.03802896444231559,
1985-05-31,-0.08069187961843646,,0.03985551806592186,
1985-06-30,-0.0027793869646350333,,0.04162315060489567,
1985-07-31,0.0,,0.043449704228501945,
1985-08-31,0.0,,0.04527625785210821,
1985-09-30,0.0,,0.04704389039108202,
1985-10-31,0.0,,0.04887044401468829,
1985-11-30,0.0,,0.050638076553662106,
1985-12-31,0.0,,0.05246463017726838,
1986-01-31,0.0,,0.05278802513983627,
1986-02-28,-0.08772278612695081,,0.05303486742590934,
1986-03-31,-0.050150861396409195,,0.05330815709977596,
1986-04-30,-0.001626338805647734,,0.053572630977711394,
1986-05-31,0.0,,0.05384592065157801,
1986-06-30,0.0,,0.054110394529513446,
1986-07-31,0.0,,0.054383684203380064,
1986-08-31,0.09223565787515298,,0.05465697387724668,
1986-09-30,0.0031770059934774914,,0.054921447755182116,
1986-10-31,0.0,,0.055194737429048735,
1986-11-30,0.0,,0.05545921130698417,
1986-12-31,0.0,,0.05573250098085078,
1987-01-31,-0.092235657875153,,0.053251572351272196,
1987-02-28,-0.05286532600957823,,0.05092781088746308,
1987-03-31,-0.05397773975792985,,0.04835507498110299,
1987-04-30,-0.0018022407090091952,,0.04586533055559322,
1987-05-31,0.0,,0.04329259464923313,
1987-06-30,0.10184849846923213,,0.04080285022372337,
1987-07-31,0.0033987263115427824,,0.03823011431736327,
1987-08-31,-0.049638671987952174,,0.03565737841100318,
1987-09-30,-0.05397475704085165,,0.03316763398549341,
1987-10-31,-0.05705869795060424,,0.030594898079133324,
1987-11-30,-0.001905280461331614,,0.02810515365362356,
1987-12-31,0.05531459403865976,,0.025532417747263465,
1988-01-31,-0.053470774237371184,,0.023962650839273222,
1988-02-29,-0.060505097403452564,,0.02252543459303797,
1988-03-31,-0.06441226632076033,,0.02098909998499339,
1988-04-30,0.22635786809083713,,0.01950232455785347,
1988-05-31,0.1044804043475388,,0.01796598994980889,
1988-06-30,0.1324164614889379,,0.016479214522668973,
1988-07-31,0.00430746427821041,,0.014942879914624393,
1988-08-31,0.0,,0.01340654530657981,
1988-09-30,0.077374617417752,,0.011919769879439894,
1988-10-31,0.0025820228281785984,,0.010383435271395312,
1988-11-30,0.0,,0.008896659844255396,
1988-12-31,0.0,,0.007360325236210816,
1989-01-31,0.0,0.30580984180013393,0.005798167914695594,
1989-02-28,0.0,0.2748553517635496,0.004386409650125742,
1989-03-31,0.07171739240682778,0.24058430922304552,0.0028233915714948356,
1989-04-30,0.0024702657384574056,0.20741878418384807,0.0013107934308842798,
1989-05-31,0.0,0.173147741643344,-0.0002522246477466277,
1989-06-30,0.0,0.13998221660414653,-0.0017648227883571826,
1989-07-31,0.0,0.10571117406364247,-0.0033278408669880893,
1989-08-31,0.06676729498737234,0.07144013152313844,-0.004890858945618998,
1989-09-30,0.0022997623828983765,0.03827460648394093,-0.0064034570862295526,
1989-10-31,0.0,0.004003563943436872,-0.007966475164860461,
1989-11-30,0.0,-0.02916196109576058,-0.009479073305471016,
1989-12-31,0.0,-0.06343300363626464,-0.011042091384101923,
1990-01-31,0.0,-0.09941316737672001,-0.009851800915112804,
1990-02-28,0.0,-0.1319628371999256,-0.008693804535237297,
1990-03-31,0.0,-0.16799997164704608,-0.007411737114660843,
1990-04-30,0.0,-0.20287461788619493,-0.006171026707651373,
1990-05-31,0.0,-0.2389117523333154,-0.004888959287074919,
1990-06-30,0.0,-0.27378639857246423,-0.0036482488800654482,
1990-07-31,0.0,-0.3098235330195847,-0.0023661814594889957,
1990-08-31,-0.06676729498737224,-0.3458606674667052,-0.0010841140389125422,
1990-09-30,-0.0022997623828983765,-0.38073531370585406,0.00015659636809692984,
1990-10-31,0.0,-0.41677244815297454,0.0014386637886733833,
1990-11-30,0.0,-0.45164709439212336,0.0026793741956828536,
1990-12-31,-0.0717173924068277,-0.48768422883924384,0.003961441616259307,
1991-01-31,-0.040346108604908504,-0.49556163278039883,0.005695176617547893,
1991-02-28,-0.0407648059000061,-0.5018288874647033,0.007274729406088058,
1991-03-31,-0.042503562164004256,-0.508767633722326,0.009023519993400383,
1991-04-30,-0.0014186538139598637,-0.5154825494555094,0.010715897981121988,
1991-05-31,-0.043017834745968306,-0.5224212957131322,0.012464688568434313,
1991-06-30,-0.0014817254190277948,-0.5291362114463155,0.014157066556155918,
1991-07-31,-0.045019369969251224,-0.5360749577039383,0.015905857143468243,
1991-08-31,-0.0015006456656417033,-0.5430137039615611,0.017654647730780567,
1991-09-30,0.0,-0.5497286196947444,0.01934702571850217,
1991-10-31,0.0,-0.5566673659523672,0.021095816305814495,
1991-11-30,0.0,-0.5633822816855506,0.022788194293536103,
1991-12-31,0.0,-0.5703210279431734,0.024536984880848427,
1992-01-31,0.0,-0.5374718442213468,0.025670900542160226,
1992-02-29,0.0,-0.5055012637832894,0.026712486835157267,
1992-03-31,-0.04721628790590188,-0.4713258157288145,0.02782590666560238,
1992-04-30,-0.001626338805647734,-0.43825280148254836,0.028903409727323456,
1992-05-31,0.0,-0.4040773534280734,0.030016829557768566,
1992-06-30,0.0,-0.37100433918180725,0.031094332619489642,
1992-07-31,-0.10196178934628361,-0.3368288911273323,0.032207752449934755,
1992-08-31,-0.11738230920481703,-0.3026534430728573,0.03332117228037987,
1992-09-30,-0.13300644739225118,-0.26958042882659117,0.03439867534210094,
1992-10-31,-0.00430746427821041,-0.2354049807721162,0.035512095172546054,
1992-11-30,-0.14901232383301655,-0.20233196652585006,0.036589598234267134,
1992-12-31,-0.004972602575072871,-0.16815651847137508,0.03770301806471224,
1993-01-31,0.0,-0.13649119447337063,0.03669176762576576,
1993-02-28,0.0,-0.1079658302962281,0.035714411565273274,
1993-03-31,0.0,-0.076384177100106,0.03463233878401374,
1993-04-30,0.0,-0.04582128691031043,0.03358517157634322,
1993-05-31,0.0,-0.014239633714188321,0.03250309879508368,
1993-06-30,0.0,0.016323256475607256,0.031455931587413166,
1993-07-31,0.0,0.047904909671729334,0.030373858806153627,
1993-08-31,0.0,0.07948656286785144,0.02929178602489409,
1993-09-30,-0.08411099775664203,0.11004945305764699,0.028244618817223573,
1993-10-31,-0.0028068186125687067,0.1416311062537691,0.027162546035964033,
1993-11-30,0.0,0.17219399644356467,0.026115378828293515,
1993-12-31,-0.045019369969251224,0.20377564963968678,0.02503330604703398,
1994-01-31,-0.0015006456656417033,0.19383533467364047,0.024966483909270767,
1994-02-28,0.0,0.18360686189942593,0.024936695116041522,
1994-03-31,0.0,0.17228248132797408,0.024903714666394856,
1994-04-30,0.0,0.16132340335560136,0.024871798102220663,
1994-05-31,0.0,0.1499990227841495,0.024838817652573997,
1994-06-30,0.0,0.13903994481177678,0.024806901088399808,
1994-07-31,0.08803720471521946,0.12771556424032493,0.024773920638753142,
1994-08-31,0.002934573490507325,0.1163911836688731,0.024740940189106476,
1994-09-30,0.0,0.10543210569650036,0.024709023624932283,
1994-10-31,0.08069187961843645,0.09410772512504852,0.024676043175285618,
1994-11-30,0.0027793869646350333,0.08314864715267578,0.024644126611111424,
1994-12-31,0.0744784269059307,0.07182426658122396,0.02461114616146476,
1995-01-31,0.0024826142301976883,0.0428798674936268,0.025696156545453114,
1995-02-28,0.0,0.016206044104343287,0.026709825863616553,
1995-03-31,0.0,-0.013325688933792032,0.027832102608726074,
1995-04-30,0.0,-0.041904785422310076,0.028918176878186902,
1995-05-31,0.0,-0.07143651846044541,0.030040453623296427,
1995-06-30,0.0,-0.10001561494896344,0.031126527892757255,
1995-07-31,0.0,-0.12954734798709877,0.03224880463786678,
1995-08-31,0.0,-0.15907908102523408,0.0333710813829763,
1995-09-30,0.0,-0.18765817751375213,0.03445715565243713,
1995-10-31,-0.03652289804791653,-0.21718991055188747,0.03557943239754665,
1995-11-30,-0.03917136698093358,-0.2457690070404055,0.03666550666700748,
1995-12-31,-0.0012651842952671397,-0.27530074007854083,0.037787783412117,
1996-01-31,-0.03950515598734371,-0.27005807489323946,0.037658093748827004,
1996-02-29,-0.001407654983457074,-0.26406928321615153,0.03749773134785294,
1996-03-31,0.0,-0.2576674714234023,0.03732630947094963,
1996-04-30,-0.041140960604836026,-0.2514721696884837,0.03716041733201094,
1996-05-31,-0.0013728907877030919,-0.2450703578957345,0.036988995455107636,
1996-06-30,0.0,-0.2388750561608159,0.03682310331616895,
1996-07-31,0.0,-0.23247324436806668,0.036651681439265636,
1996-08-31,0.04118672363109281,-0.22607143257531748,0.036480259562362324,
1996-09-30,0.0014186538139598637,-0.21987613084039886,0.03631436742342364,
1996-10-31,0.0,-0.21347431904764969,0.036142945546520325,
1996-11-30,0.0,-0.20727901731273107,0.035977053407581644,
1996-12-31,0.0,-0.20087720551998187,0.03580563153067833,
1997-01-31,0.0,-0.18887516546580582,0.03562813065700303,
1997-02-28,0.0,-0.17786600413588344,0.035467624263673066,
1997-03-31,0.03950515598734374,-0.1656772898063265,0.035289920756772036,
1997-04-30,0.039274089198847124,-0.1538817598099811,0.03511794962106136,
1997-05-31,0.037788082343183704,-0.14169304548042413,0.03494024611416033,
1997-06-30,0.03641340029794053,-0.1298975154840787,0.03476827497844965,
1997-07-31,0.001173149811963703,-0.11770880115452179,0.03459057147154861,
1997-08-31,0.0,-0.10552008682496485,0.034412867964647584,
1997-09-30,0.03392160915089431,-0.09372455682861942,0.034240896828936905,
1997-10-31,0.0011319780584280598,-0.0815358424990625,0.034063193322035876,
1997-11-30,0.0,-0.06974031250271706,0.0338912221863252,
1997-12-31,0.0,-0.057551598173160134,0.03371351867942417,
1998-01-31,0.0,-0.08108840949158702,0.033715025764200164,
1998-02-28,0.0,-0.10342307209978285,0.03372178258976875,
1998-03-31,0.0,-0.12815073427314252,0.033729263360933986,
1998-04-30,0.03277149995315871,-0.15208072992478092,0.03373650281690034,0.05594043797899632
1998-05-31,0.0010935984411510127,-0.1768083920981406,0.03374398358806557,-0.015524921255104837
1998-06-30,0.0,-0.20073838774977895,0.03375122304403192,-0.09082050972701436
1998-07-31,0.0,-0.22546604992313862,0.03375870381519715,-0.09875904436901049
1998-08-31,-0.032807953234530327,-0.2501937120964983,0.03376618458636238,-0.007070341605841024
1998-09-30,-0.07020705023859608,-0.2741237077481367,0.03377342404232873,-0.05401751762121186
1998-10-31,-0.07678355477632251,-0.29885136992149636,0.03378090481349396,-0.0676852579397278
1998-11-30,-0.042026629407450944,-0.32278136557313475,0.033788144269460314,-0.024492646520679347
1998-12-31,-0.08552139690997244,-0.3475090277464944,0.03379562504062554,0.0324413769720731
1999-01-31,-0.047826188581819924,-0.29603364494876394,0.03342711111833871,0.05400133708434057
